ip,port,protocol,https,anonymity,country_code,country,city,org,asn,response_ms,connect_ms,uptime_pct,checks,last_checked,last_alive
147.231.163.133,80,http,no,anonymous,CZ,Czechia,Třeboň,Czech Academy of Sciences,AS2852 CESNET z.s.p.o.,1344,15,78.4,3977,2026-08-20T17:36:14.9463120Z,2026-08-20T17:36:14.9463120Z
43.99.100.108,3128,http,yes,elite,HK,Hong Kong,Hong Kong,Alibaba.com LLC,"AS45102 Alibaba (US) Technology Co., Ltd.",1404,241,94.1,3702,2026-08-20T17:32:10.8235542Z,2026-08-20T17:32:10.8235542Z
62.60.231.45,10808,socks4,yes,elite,SE,Sweden,Stockholm,NetCrafters OU,AS210644 AEZA GROUP LLC,1435,1061,80.5,41,2026-08-20T17:35:57.1322247Z,2026-08-20T17:35:57.1322247Z
45.66.249.187,8181,http,no,elite,US,United States,Los Angeles,BlueVPS OU,AS62005 BlueVPS OU,1436,215,81.9,1531,2026-08-20T17:37:42.3136081Z,2026-08-20T17:37:42.3136081Z
47.250.211.53,1080,socks5,yes,elite,MY,Malaysia,Kuala Lumpur,Alibaba.com LLC,"AS45102 Alibaba (US) Technology Co., Ltd.",1450,255,95.8,3059,2026-08-20T17:36:56.3238987Z,2026-08-20T17:36:56.3238987Z
37.18.73.60,5566,socks5,yes,elite,NL,The Netherlands,Amsterdam,TOR Exit and More,AS215125 Church of Cyberology,1480,45,80.7,4963,2026-08-20T17:37:36.8428785Z,2026-08-20T17:37:36.8428785Z
47.242.243.198,2233,http,no,elite,HK,Hong Kong,Hong Kong,Hong Kong,"AS45102 Alibaba (US) Technology Co., Ltd.",1489,247,86.3,5178,2026-08-20T17:38:45.5833109Z,2026-08-20T17:38:45.5833109Z
101.36.104.46,10808,socks5,yes,elite,JP,Japan,Tokyo,Ucloud Information Technology,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,1563,257,90.9,5258,2026-08-20T17:39:45.6069877Z,2026-08-20T17:39:45.6069877Z
83.147.216.208,1080,socks5,yes,elite,FI,Finland,Helsinki,NetCrafters OU,AS203273 NetCrafters OU,1575,40,92,5164,2026-08-20T17:36:06.0145186Z,2026-08-20T17:36:06.0145186Z
47.81.56.193,8888,http,yes,elite,TH,Thailand,Bangkok,"Delta Centric LLC, Zenlayer Inc","AS45102 Alibaba (US) Technology Co., Ltd.",1595,276,82,3758,2026-08-20T17:38:20.2435138Z,2026-08-20T17:38:20.2435138Z
101.36.104.239,10808,socks5,yes,elite,JP,Japan,Tokyo,Ucloud Information Technology,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,1601,257,93.2,5203,2026-08-20T17:39:02.3533292Z,2026-08-20T17:39:02.3533292Z
36.147.78.166,443,http,yes,elite,,,,,,1653,267,81.3,2431,2026-08-20T17:38:20.2922183Z,2026-08-20T17:38:20.2922183Z
27.185.218.213,17981,http,yes,elite,CN,China,Shijiazhuang,Chinanet HE,"AS134760 Shijiazhuang IDC network, CHINANET Hebei province",1690,200,99.1,5013,2026-08-20T17:37:33.3448336Z,2026-08-20T17:37:33.3448336Z
49.51.253.118,8888,http,yes,elite,US,United States,Santa Clara,"Tencent cloud computing (Beijing) Co., Ltd.","AS132203 Tencent Building, Kejizhongyi Avenue",1695,398,95.7,1005,2026-08-20T17:36:41.7434938Z,2026-08-20T17:36:41.7434938Z
172.237.73.24,80,http,no,elite,SG,Singapore,Singapore,"Akamai Technologies, Inc.",AS63949 Akamai Connected Cloud,1715,334,89.7,2409,2026-08-20T17:37:57.9433864Z,2026-08-20T17:37:57.9433864Z
45.194.33.12,30001,socks5,yes,elite,HK,Hong Kong,Hong Kong,Antbox Network Limited,AS138995 Antbox Networks Limited,1734,234,83,5596,2026-08-20T17:38:51.3385495Z,2026-08-20T17:38:51.3385495Z
184.185.2.12,4145,socks5,no,elite,US,United States,Pensacola,Cox Communications Inc.,AS22773 Cox Communications Inc.,1764,189,98.7,5062,2026-08-20T17:35:49.0823731Z,2026-08-20T17:35:49.0823731Z
41.220.16.218,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,1773,186,78.8,3455,2026-08-20T17:37:48.9315324Z,2026-08-20T17:37:48.9315324Z
197.221.240.182,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,1778,2219,68.6,1591,2026-08-20T17:39:56.3392833Z,2026-08-20T17:39:56.3392833Z
197.221.240.178,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,1793,1209,77.8,3422,2026-08-20T17:38:41.1540671Z,2026-08-20T17:38:41.1540671Z
212.58.132.5,1080,socks5,yes,elite,GB,United Kingdom,London,"NSFOCUS, Inc","AS8757 NSFOCUS, Inc.",1812,254,95.4,5082,2026-08-20T17:38:26.0101532Z,2026-08-20T17:38:26.0101532Z
144.91.111.48,1088,socks5,yes,elite,FR,France,Lauterbourg,Contabo GmbH,AS51167 Contabo GmbH,1818,71,94.5,5196,2026-08-20T17:39:59.7575283Z,2026-08-20T17:39:59.7575283Z
176.99.134.183,8090,http,no,elite,RU,Russia,Moscow,Inetcom LLC,AS35598 INETCOM CARRIER LLC,1853,2095,92.6,5038,2026-08-20T17:38:47.7955346Z,2026-08-20T17:38:47.7955346Z
54.222.174.194,80,http,yes,elite,CN,China,Beijing,AWS EC2 (cn-north-1),AS55960 Beijing Guanghuan Xinwang Digital,1871,158,91.7,1838,2026-08-20T17:36:09.5845073Z,2026-08-20T17:36:09.5845073Z
66.42.224.229,41679,socks4,no,elite,US,United States,Cincinnati,Altafiber,AS6181 Cincinnati Bell Telephone Company LLC,1987,290,99.9,5052,2026-08-20T17:37:09.1606123Z,2026-08-20T17:37:09.1606123Z
69.61.200.104,36181,socks5,no,elite,US,United States,Cincinnati,Maximum Communications,AS6181 Cincinnati Bell Telephone Company LLC,2134,341,99.9,5055,2026-08-20T17:39:20.5010940Z,2026-08-20T17:39:20.5010940Z
163.172.53.142,80,http,no,elite,FR,France,Paris,ONLINE,AS12876 Scaleway SAS,2209,14,66.7,3353,2026-08-20T17:38:40.3738084Z,2026-08-20T17:38:40.3738084Z
45.61.129.165,9050,socks5,yes,elite,NO,Norway,Sandefjord,Gigahost,AS56655 Gigahost AS,2317,142,93.2,4268,2026-08-20T17:38:26.4027572Z,2026-08-20T17:38:26.4027572Z
59.152.97.233,1080,socks5,yes,elite,BD,Bangladesh,Narayanpur,Mohammad Ajhar Mahmood,AS147006 Star IT,2318,204,60.6,2322,2026-08-20T17:39:27.4064178Z,2026-08-20T17:39:27.4064178Z
31.77.145.95,1080,socks5,yes,elite,DE,Germany,Frankfurt am Main,Play2go International Limited,AS215439 PLAY2GO INTERNATIONAL LIMITED,2319,4,100,51,2026-08-20T17:35:23.5993242Z,2026-08-20T17:35:23.5993242Z
200.59.191.27,999,http,yes,transparent,VE,Venezuela,Santa Cruz de Mora,"TODONET TELECOMUNICACIONES, C.A",AS264778 TotalCom Venezuela C.A.,2385,1247,60.9,1040,2026-08-20T17:36:30.8698141Z,2026-08-20T17:36:30.8698141Z
140.245.36.86,1080,socks5,yes,elite,VN,Vietnam,Hanoi,Vietnam Internet Network Information Center,AS18403 FPT Telecom Company,2440,245,75.6,41,2026-08-20T17:35:23.9609186Z,2026-08-20T17:35:23.9609186Z
123.58.219.171,10808,socks5,yes,elite,HK,Hong Kong,Hong Kong,Ucloud Information Technology (hk) Limited,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,2459,251,84.3,4883,2026-08-20T17:34:58.0765411Z,2026-08-20T17:34:58.0765411Z
219.65.73.80,80,http,no,anonymous,IN,India,Kolkata,Reliance Jio Infocomm Limited,AS55836 Reliance Jio Infocomm Limited,2463,897,98.2,5100,2026-08-20T17:39:41.3582030Z,2026-08-20T17:39:41.3582030Z
65.21.252.66,10811,socks5,yes,elite,AR,Argentina,Buenos Aires,Cyberzone S.A.,AS209854 Cyberzone S.A.,2516,28,87.1,557,2026-08-20T17:39:27.4276799Z,2026-08-20T17:39:27.4276799Z
34.229.113.62,1080,socks5,yes,elite,ID,Indonesia,Balikpapan,PT Telekomunikasi Selular Indonesia,AS23693 PT. Telekomunikasi Selular,2532,94,90.1,1902,2026-08-20T17:34:59.9954246Z,2026-08-20T17:34:59.9954246Z
216.68.128.121,4145,socks5,no,elite,US,United States,Cincinnati,Fuse Internet Access,AS6181 Cincinnati Bell Telephone Company LLC,2743,313,99.9,5051,2026-08-20T17:38:04.9292719Z,2026-08-20T17:38:04.9292719Z
184.182.240.12,4145,socks5,no,elite,US,United States,Macon,Cox Communications Inc.,AS22773 Cox Communications Inc.,2751,187,98.4,5004,2026-08-20T17:36:23.1387509Z,2026-08-20T17:36:23.1387509Z
103.153.247.74,8080,http,yes,transparent,,,,,,2801,1243,9.1,22,2026-08-20T17:35:36.5221823Z,2026-08-20T17:35:36.5221823Z
72.49.49.11,31034,socks4,no,elite,US,United States,Cincinnati,Fuse Internet Access - BRAS Norwood Region,AS6181 Cincinnati Bell Telephone Company LLC,2909,1389,99.8,5056,2026-08-20T17:38:30.2332921Z,2026-08-20T17:38:30.2332921Z
195.26.224.135,80,http,no,elite,NL,The Netherlands,Amsterdam,Servers Tech Fzco,AS216071 SERVERS TECH FZCO,2965,17,90.3,4714,2026-08-20T17:35:24.2591225Z,2026-08-20T17:35:24.2591225Z
130.193.43.183,1080,socks5,yes,elite,RU,Russia,Moscow,Yandex LLC,AS200350 Yandex.Cloud LLC,2985,52,90.9,1651,2026-08-20T17:36:57.6582176Z,2026-08-20T17:36:57.6582176Z
169.239.45.51,4153,socks4,yes,elite,ZA,South Africa,Durban,ispot-core,AS327922 Perlcom CC T/A iSPOT,3002,181,11.8,51,2026-08-20T17:37:21.9871674Z,2026-08-20T17:37:21.9871674Z
212.58.132.5,8888,http,yes,transparent,GB,United Kingdom,London,"NSFOCUS, Inc","AS8757 NSFOCUS, Inc.",3018,275,91.4,5007,2026-08-20T17:36:57.9133321Z,2026-08-20T17:36:57.9133321Z
43.164.136.189,1080,socks5,yes,elite,KR,South Korea,Seoul,"Tencent Cloud Computing (Beijing) Co., Ltd","AS132203 Tencent Building, Kejizhongyi Avenue",3040,238,97.8,4798,2026-08-20T17:38:35.8191214Z,2026-08-20T17:38:35.8191214Z
13.221.202.200,3128,http,yes,transparent,US,United States,Ashburn,AWS EC2 (us-east-1),"AS14618 Amazon.com, Inc.",3054,99,93.8,451,2026-08-20T17:35:13.1267233Z,2026-08-20T17:35:13.1267233Z
175.136.239.173,8181,http,yes,transparent,MY,Malaysia,Kuala Lumpur,Telekom Malaysia Berhad,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,3064,240,70.5,3967,2026-08-20T17:39:07.3760228Z,2026-08-20T17:39:07.3760228Z
178.128.53.12,1080,socks5,no,elite,SG,Singapore,Singapore,Digitalocean,"AS14061 DigitalOcean, LLC",3220,293,54.7,1694,2026-08-20T17:36:23.7130136Z,2026-08-20T17:36:23.7130136Z
103.75.118.84,1080,socks4,yes,elite,JP,Japan,Tokyo,Oneprovider.com,"AS136258 BrainStorm Network, Inc",3232,1307,93,2175,2026-08-20T17:37:45.2029603Z,2026-08-20T17:37:45.2029603Z
14.139.235.82,3128,http,yes,anonymous,IN,India,Priol,NIB,AS9829 National Internet Backbone,3259,365,95.2,3378,2026-08-20T17:36:48.8735840Z,2026-08-20T17:36:48.8735840Z
195.26.230.202,8080,http,no,elite,FI,Finland,Helsinki,Hostkey B.V,AS57043 HOSTKEY B.V.,3301,55,99.5,5029,2026-08-20T17:39:28.2393391Z,2026-08-20T17:39:28.2393391Z
112.28.149.152,8443,http,yes,elite,JP,Japan,Tokyo,Akari Networks Limited,AS38136 Akari Networks,3350,244,91.1,4991,2026-08-20T17:36:33.3638846Z,2026-08-20T17:36:33.3638846Z
152.228.237.108,1080,socks5,yes,elite,FR,France,Strasbourg,OVH,AS16276 OVH SAS,3402,15,70.4,568,2026-08-20T17:36:03.3750802Z,2026-08-20T17:36:03.3750802Z
219.65.73.81,80,http,no,anonymous,IN,India,Kolkata,Reliance Jio Infocomm Limited,AS55836 Reliance Jio Infocomm Limited,3438,979,98,5106,2026-08-20T17:39:22.4425761Z,2026-08-20T17:39:22.4425761Z
208.102.51.6,58208,socks4,no,elite,US,United States,Alexandria,Fuse Internet Access - MH2+,AS6181 Cincinnati Bell Telephone Company LLC,3460,324,99.8,4996,2026-08-20T17:35:36.2635107Z,2026-08-20T17:35:36.2635107Z
59.36.210.211,13552,http,yes,elite,CN,China,Shanghai,Chinanet GD,AS4134 CHINANET BACKBONE,3550,238,83.6,4661,2026-08-20T17:39:04.2845827Z,2026-08-20T17:39:04.2845827Z
207.180.254.198,8080,http,no,elite,FR,France,Lauterbourg,Contabo GmbH,AS51167 Contabo GmbH,3567,10,66.1,1965,2026-08-20T17:36:43.2283615Z,2026-08-20T17:36:43.2283615Z
45.66.249.187,3128,http,yes,elite,US,United States,Los Angeles,BlueVPS OU,AS62005 BlueVPS OU,3626,183,78,1562,2026-08-20T17:35:36.2875137Z,2026-08-20T17:35:36.2875137Z
51.15.253.45,8080,socks4,yes,elite,US,United States,Seattle,Emerald Onion,AS396507 Emerald Onion,3649,16,62.1,1207,2026-08-20T17:35:01.8660741Z,2026-08-20T17:35:01.8660741Z
152.32.168.221,10808,socks5,yes,elite,HK,Hong Kong,Hong Kong,Ucloud Information Technology (hk) Limited,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,3730,407,90,1511,2026-08-20T17:35:51.6362890Z,2026-08-20T17:35:51.6362890Z
197.221.234.253,80,http,no,anonymous,ZW,Zimbabwe,Harare,Telone HRE Runhare,AS37204 Telone PVT Ltd,3802,194,78.3,3458,2026-08-20T17:35:01.3649910Z,2026-08-20T17:35:01.3649910Z
95.40.233.164,3128,http,yes,elite,HK,Hong Kong,Hong Kong,AWS EC2 (ap-east-1),"AS16509 Amazon.com, Inc.",4119,247,97.7,518,2026-08-20T17:37:16.1182291Z,2026-08-20T17:37:16.1182291Z
143.42.66.91,80,http,no,elite,SG,Singapore,Singapore,Viewqwest Pte Ltd,AS18106 Viewqwest Pte Ltd,4147,257,95.5,4576,2026-08-20T17:36:17.9825820Z,2026-08-20T17:36:17.9825820Z
150.242.218.137,1080,socks5,yes,elite,HK,Hong Kong,Hong Kong,zhelet limited,AS2042 HK Global Cloud DataCenter,4343,542,72.9,1835,2026-08-20T17:37:06.3991088Z,2026-08-20T17:37:06.3991088Z
1.231.81.166,3128,http,yes,transparent,KR,South Korea,Jongno-gu,broadNnet,AS9318 SK Broadband Co Ltd,4399,290,97,5004,2026-08-20T17:38:48.5369816Z,2026-08-20T17:38:48.5369816Z
67.203.23.79,8081,http,no,transparent,US,United States,Los Angeles,T3 Web Hosting,AS17252 Colocation America Corporation,5120,162,99.6,5055,2026-08-20T17:36:50.5319549Z,2026-08-20T17:36:50.5319549Z
195.114.209.50,80,http,no,elite,ES,Spain,Alcobendas,Gigas Hosting S.L.,AS57286 GIGAS HOSTING S.A.,5139,32,86.1,3586,2026-08-20T17:39:30.0539681Z,2026-08-20T17:39:30.0539681Z
77.239.106.24,1080,socks5,yes,elite,DE,Germany,Frankfurt am Main,"Cloud Hosting Solutions, Limited",AS210546 CHSL ONE LTD,5218,4,92.7,643,2026-08-20T17:36:25.4229740Z,2026-08-20T17:36:25.4229740Z
118.145.141.251,44141,socks5,yes,elite,CN,China,Haidian,"Beijing Volcano Engine Technology Co., Ltd.","AS137718 Beijing Volcano Engine Technology Co., Ltd.",5428,1247,62.2,98,2026-08-20T17:37:14.3926776Z,2026-08-20T17:37:14.3926776Z
223.75.121.218,12120,socks4,yes,elite,CN,China,Guangzhou,China Mobile,"AS9808 China Mobile Communications Group Co., Ltd.",5432,422,84.9,557,2026-08-20T17:36:33.0910699Z,2026-08-20T17:36:33.0910699Z
47.82.83.43,1011,socks5,yes,elite,HK,Hong Kong,Hong Kong,Alibaba.com LLC,"AS45102 Alibaba (US) Technology Co., Ltd.",5450,242,14.7,34,2026-08-20T17:35:53.1919909Z,2026-08-20T17:35:53.1919909Z
118.145.141.251,44142,socks5,yes,elite,,,,,,5631,1223,46.3,67,2026-08-20T17:37:08.5571957Z,2026-08-20T17:37:08.5571957Z
67.203.23.88,8081,http,no,transparent,US,United States,Los Angeles,T3 Web Hosting,AS17252 Colocation America Corporation,6191,169,99.6,4473,2026-08-20T17:38:24.7312286Z,2026-08-20T17:38:24.7312286Z
152.32.145.146,8888,http,no,transparent,JP,Japan,Tokyo,Ucloud Information Technology,AS135377 UCLOUD INFORMATION TECHNOLOGY (HK) LIMITED,6196,252,96,3354,2026-08-20T17:34:59.8115537Z,2026-08-20T17:34:59.8115537Z
45.144.54.40,1080,socks5,yes,elite,DE,Germany,Frankfurt am Main,Aeza International LTD,AS210644 AEZA GROUP LLC,6777,3,89.9,1176,2026-08-20T17:35:53.9095458Z,2026-08-20T17:35:53.9095458Z
122.246.3.12,17981,http,yes,elite,CN,China,Ningbo,China Telecom,"AS136188 NINGBO, ZHEJIANG Province, P.R.China.",7205,186,89.7,5252,2026-08-20T17:35:10.7785932Z,2026-08-20T17:35:10.7785932Z
45.156.223.56,3128,http,yes,elite,GB,United Kingdom,Manchester,Datacamp Limited,AS212238 Datacamp Limited,7440,23,89.4,161,2026-08-20T17:35:48.7193177Z,2026-08-20T17:35:48.7193177Z
175.139.255.25,8181,http,yes,transparent,MY,Malaysia,Kuala Lumpur,Telekom Malaysia Berhad,AS4788 TM TECHNOLOGY SERVICES SDN. BHD.,7570,216,70.6,3619,2026-08-20T17:39:03.0739007Z,2026-08-20T17:39:03.0739007Z
